y_test,y_pred
18,18.435127
13,12.17772
21,20.83267
18,18.566261
20,19.995039
21,20.997715
21,21.026241
14,14.355373
21,21.003557
21,21.093605
21,20.993572
21,20.96482
21,20.976345
19,19.054737
20,19.966957
17,17.099777
15,12.86464
19,19.623585
21,20.993702
21,21.069012
21,20.993938
18,18.15038
21,20.478603
19,18.983723
11,10.370181
13,12.136683
21,20.993683
21,21.090286
1,6.16388
21,20.993319
15,14.482666
17,17.319693
18,18.099731
15,15.886203
18,18.205757
18,17.978947
15,12.714141
15,15.709387
21,21.096947
21,20.964073
18,18.054138
21,21.001114
18,18.06337
18,18.075096
21,21.078053
21,20.952896
21,20.958956
17,17.387291
14,14.409958
14,13.162936
16,16.634922
21,21.137352
21,20.960873
21,20.957127
21,20.979977
21,20.993607
21,21.081205
11,11.236028
21,20.990425
21,21.096792
20,19.94738
21,20.975475
21,20.973059
1,6.16388
8,8.891157
3,6.16388
15,14.816617
19,18.90283
19,19.01053
21,21.006706
20,19.956757
18,17.922314
17,17.2257
18,18.04621
12,11.8079405
16,16.231287
21,20.99778
21,20.925562
21,21.08228
21,20.955582
18,18.197857
18,18.090471
21,21.067097
20,19.769524
15,12.552837
18,18.120495
21,21.070784
21,20.989494
21,21.063921
21,21.114231
18,18.514175
21,20.977848
21,21.08118
21,20.993835
21,20.973671
21,21.175842
21,20.999397
20,19.82547
18,18.112297
14,13.54462
17,17.514856
18,17.9809
20,19.979176
21,20.959606
20,20.072865
21,21.098507
20,20.194752
13,13.108846
0,7.1662436
20,20.01761
18,17.97271
13,12.208597
21,21.05312
21,21.093946
21,20.96408
21,21.112476
21,20.993
13,14.27217
21,20.983038
21,20.993843
19,18.946913
18,18.072086
21,21.12041
20,20.015808
17,17.447674
17,17.245476
21,21.036585
20,20.070045
18,18.122778
19,18.960041
12,11.205606
21,20.978413
17,17.330843
20,20.011324
18,18.432838
21,20.993721
21,21.113075
18,18.0149
21,21.110315
21,21.025442
21,20.966532
21,21.055988
21,21.062908
21,21.077549
7,6.8834643
18,18.17548
20,20.19997
21,20.95768
21,20.97073
6,8.913697
21,21.00711
21,21.004227
21,20.959763
21,20.951248
21,20.99766
10,10.627259
21,20.96813
21,20.956062
21,20.993898
18,17.97224
21,21.139599
21,20.993881
18,17.907818
18,18.063076
21,20.968262
21,21.007282
12,11.264499
17,17.10041
21,20.962667
21,21.090397
21,20.994175
21,20.962656
21,20.964798
14,14.004421
18,17.989582
18,18.514704
21,20.993874
20,19.977787
10,10.308159
11,10.104934
12,12.046641
21,20.978344
14,13.855387
21,20.95884
21,20.993784
21,21.137531
18,18.47831
19,19.088362
18,18.042984
21,21.005129
18,18.514675
21,21.08075
18,18.137041
21,21.115232
7,7.7982454
18,18.06855
19,19.225624
18,17.805386
21,21.02063
19,19.006721
21,20.97555
15,15.182558
17,17.099796
14,13.988677
21,20.997519
21,20.995014
21,21.061024
21,21.120998
14,13.401057
21,20.973362
21,21.013302
17,17.511803
20,20.003946
13,14.276624
18,18.192944
12,12.155366
20,20.189728
21,21.104479
13,13.236514
21,21.071554
17,17.184162
17,17.169815
21,21.095118
18,17.929024
14,14.008163
15,15.173011
18,18.047838
20,20.189701
21,20.985996
18,18.062405
19,19.042664
21,21.060276
18,18.179804
6,8.925119
14,11.775367
21,21.091225
18,18.09475
18,18.07269
2,6.179046
21,20.993826
21,20.990728
21,20.95834
14,13.836518
15,12.97295
21,21.130642
18,18.172028
18,18.52761
20,20.197546
9,8.412068
21,20.967094
21,20.993338
21,20.973034
15,14.359993
21,21.006973
21,21.117191
21,21.051153
11,10.171147
21,20.921236
21,21.102554
21,20.900064
18,18.106085
21,21.007202
19,19.225895
13,12.184748
21,21.001276
18,18.23296
18,18.140158
21,21.057877
20,19.96146
21,21.067211
5,6.4415836
18,18.025364
21,21.111794
18,18.220133
21,20.958464
21,20.993591
14,13.300708
5,6.224557
21,20.993862
21,21.079039
1,6.16388
21,21.098886
21,20.99257
11,10.24187
21,21.101616
21,20.954014
21,20.96326
21,21.006931
17,17.690294
18,18.156685
21,20.961704
21,20.971643
16,16.514103
18,18.516628
18,18.363113
21,20.973375
21,21.10984
17,17.445946
12,12.0336
21,20.993822
17,17.098248
21,20.988556
21,21.101746
15,15.403088
20,19.928211
16,16.560753
15,14.816846
18,18.099937
20,19.974483
21,21.046692
17,17.10219
18,18.216955
21,20.987309
20,20.0197
20,20.189636
17,17.634834
21,20.718143
21,21.09521
21,20.979927
21,20.972574
21,20.960821
15,14.645406
21,20.963661
18,18.122908
20,19.9664
21,20.315699
18,18.15836
20,19.975105
21,20.98136
18,18.528194
21,20.992565
20,19.751654
17,17.196085
21,20.968773
15,14.400199
20,19.937698
21,20.993546
15,15.702267
19,19.689142
21,20.795198
21,20.992779
21,21.000813
13,13.980169
21,21.104721
13,12.275511
13,13.660458
21,20.949768
17,17.229641
21,20.960659
18,18.207468
12,11.839337
21,20.960033
18,18.310238
11,10.210217
18,18.117907
18,18.22222
21,21.10059
15,14.68058
21,21.088387
18,18.110714
21,21.13049
18,18.380152
16,16.45603
21,20.98056
21,20.91146
13,13.1327305
21,21.076336
18,18.130617
16,16.40952
14,14.49183
21,20.972998
21,20.993866
21,21.058237
21,21.087482
15,12.9206915
21,20.963379
15,12.626021
6,8.856905
21,20.93573
17,17.100693
21,21.067272
21,20.970795
21,21.098717
17,17.397007
21,20.6321
21,20.959309
21,21.075201
17,17.379791
21,21.134653
21,20.99054
19,19.079096
18,18.14106
21,20.957066
21,21.004333
21,20.993786
15,14.691214
21,20.967731
21,20.958755
18,18.064056
7,7.1734176
21,20.96429
18,18.05157
21,20.956612
21,21.04735
14,14.660573
18,18.132376
17,14.330727
21,21.00161
21,20.961212
18,17.971859
18,18.161654
20,20.29578
21,21.124546
18,18.170622
18,17.955826
21,20.958517
20,20.104206
21,21.026117
8,8.916468
16,16.554213
16,16.758408
21,20.971792
21,20.9939
18,18.063057
20,19.924488
21,21.128212
21,21.022072
19,18.97123
13,12.155847
18,18.103493
21,20.957218
21,20.993954
18,17.889862
18,18.05223
21,21.068504
11,10.236443
8,8.181438
21,21.072405
13,12.755801
14,11.925488
15,14.853032
13,14.313798
21,20.956795
18,18.140842
21,20.993675
8,7.6502023
21,21.003153
21,20.99384
21,20.974022
19,18.93996
18,18.52169
20,19.857677
18,18.001183
21,21.074028
12,11.217824
16,16.546082
21,20.992619
17,17.408228
21,20.992485
21,20.96541
21,21.126663
13,12.931792
21,20.9936
21,20.99382
14,13.993373
17,17.445946
18,18.143017
18,18.19642
18,17.998486
21,21.070116
21,21.044994
21,20.95968
18,18.156254
21,21.100769
21,21.18454
21,21.080069
21,20.963943
21,21.090458
13,12.552676
20,19.991074
21,20.993813
21,21.021503
21,21.10743
16,16.960075
16,16.361633
20,20.039322
21,20.992691
21,20.977627
18,18.04981
21,20.993244
21,21.00634
21,20.97734
20,19.543179
21,20.958538
21,20.992619
10,9.253748
20,20.087341
21,21.068123
20,19.934948
14,13.656893
12,11.821576
16,16.51097
21,20.966394
17,17.687325
18,18.757074
21,21.002949
6,8.082795
21,20.960335
21,20.956299
18,18.130379
18,18.072037
21,20.99306
15,14.797465
12,11.629186
16,16.431255
21,20.979347
21,20.97657
18,18.468082
20,20.199703
21,20.957813
21,20.993717
21,20.96664
18,18.089096
18,18.041376
18,18.093071
21,21.100079
11,12.281298
21,20.997934
15,14.805215
21,21.105793
21,20.992613
21,21.077053
15,15.702878
18,18.575386
17,17.383297
21,20.95966
21,20.961615
21,21.015892
21,21.057709
20,19.937807
17,17.38264
21,20.46474
21,20.960732
21,21.107256
21,20.989845
18,18.023413
20,17.373503
21,21.000841
16,16.962591
18,18.04206
21,20.962288
6,7.3089156
21,21.066147
15,12.532647
21,21.067638
18,18.31594
21,20.93834
19,19.075623
17,17.101524
21,20.99738
21,20.99336
19,19.301426
14,13.848104
18,18.107037
18,18.513153
15,14.850171
21,20.999918
21,20.99041
18,18.029577
17,17.54566
0,6.16388
21,20.969372
0,6.16388
15,14.725798
21,20.974373
21,20.95713
19,18.944664
18,18.514175
21,21.081861
21,20.989841
17,17.072409
18,18.196564
21,20.96777
21,20.971504
13,13.246848
5,6.2291646
18,18.19744
16,16.855164
13,12.974887
21,20.98111
21,21.081593
21,20.93145
14,13.231267
18,18.156532
21,21.105972
21,21.005169
19,19.334785
21,20.993876
6,6.4235187
18,18.106215
21,21.064697
21,20.978748
15,14.844941
21,20.959076
13,11.068346
18,18.093521
21,21.000181
21,21.076973
13,12.747333
21,21.114258
17,17.46283
21,21.13726
16,16.386148
15,14.675534
8,7.699927
13,13.706991
12,11.10114
21,21.05238
18,18.119917
18,18.054314
18,18.299711
15,14.904073
17,17.059723
11,10.373484
14,13.432488
21,21.063354
21,20.991615
20,19.961155
21,20.99379
21,21.118214
19,18.96568
21,20.9974
21,21.114372
15,15.283989
21,20.976412
21,20.988136
15,15.709297
21,21.07047
18,17.898151
21,21.100483
3,6.1959095
16,16.95852
18,18.200665
7,9.328568
21,21.092115
21,20.977604
21,21.108295
18,18.051538
21,20.998493
21,20.963148
18,18.51743
20,20.21814
15,14.778913
21,21.006523
20,19.961857
18,18.209267
7,7.729911
21,20.997984
16,16.935358
21,21.111635
21,21.078135
21,21.100277
18,18.051897
21,20.98878
21,21.04666
21,20.960758
6,8.918768
21,21.11182
21,21.099792
21,21.154339
18,18.20512
21,21.074202
21,20.993843
21,21.086643
17,17.317305
12,11.274217
5,6.374764
21,20.992886
21,21.058502
16,16.958824
21,20.965895
6,6.345801
21,20.977972
1,6.16388
19,18.992962
18,18.187397
21,21.070004
15,15.249029
15,14.722535
21,20.993332
16,16.196125
21,21.091017
21,20.958124
9,9.383728
18,18.19175
15,12.728059
7,9.311184
17,17.264843
21,21.061663
21,20.97957
15,15.709405
17,17.510387
18,18.184544
11,10.213071
21,21.104542
21,21.00216
21,21.072685
21,21.079765
15,12.623545
21,21.080341
21,21.004625
15,12.807214
15,14.926345
21,20.999928
17,17.098248
21,20.993898
17,17.509373
21,21.136158
16,15.902599
21,20.790459
21,21.015686
14,13.996608
21,21.090439
21,21.001488
7,6.7477865
21,20.993618
18,18.095009
6,8.929509
21,20.95448
21,20.973068
21,21.069366
21,21.001337
18,18.469967
21,20.965113
18,18.106451
20,19.991499
21,20.981953
18,18.013855
21,21.082108
19,19.125654
10,8.845762
21,21.00085
21,21.104084
21,21.078648
21,21.122128
21,21.085484
21,21.072006
14,14.181416
9,9.967227
21,21.109821
21,21.029985
21,21.076992
18,18.208195
13,13.091873
16,16.250792
21,20.976124
21,20.95698
13,12.298564
13,13.1344595
20,19.914131
21,20.958307
17,17.112131
15,14.805369
21,20.96233
13,12.370175
15,14.85881
21,21.107338
19,19.077038
21,21.033875
21,21.012604
13,12.29177
21,20.971169
21,20.95837
11,10.208285
18,18.094452
21,21.099033
2,6.16388
21,21.126675
18,18.124456
21,20.967262
21,20.961308
21,21.07434
21,21.10418
17,17.098248
0,6.16388
18,18.013113
21,21.091816
14,13.288894
21,21.064098
21,20.993204
18,18.178963
21,20.957687
21,20.961828
21,21.0038
15,15.283694
18,18.041672
20,20.030117
21,20.978687
7,9.313262
18,18.129555
21,20.963678
13,14.183791
21,21.07658
15,15.308615
19,18.976627
20,19.997124
15,14.698156
21,20.981686
21,21.15453
21,21.093311
19,19.029934
20,19.910528
21,20.975521
21,21.091888
18,18.013004
21,21.100975
21,20.974148
21,21.001137
16,16.305586
21,20.993835
5,6.16388
18,17.989098
21,20.963444
21,20.993883
21,21.108799
21,21.078962
18,18.043385
17,17.683693
21,20.99245
13,13.751674
18,18.321291
21,21.084404
21,21.099224
18,18.468723
21,20.971676
18,18.087326
17,17.10022
14,13.587094
21,20.935352
18,18.031195
21,20.993904
14,14.405806
21,21.100119
14,13.64726
20,20.082201
18,18.1417
15,15.153474
21,20.963242
21,20.993868
21,20.959328
12,11.211662
20,19.99838
18,18.08448
21,20.999426
21,20.992434
21,21.0713
21,20.99385
21,20.969883
21,20.976538
21,21.109848
18,18.10241
18,18.154423
19,19.031782
18,18.044958
21,20.952309
21,20.978382
21,20.960104
21,20.993626
2,8.517492
21,20.961517
18,18.044983
18,18.11771
14,14.490367
1,8.046298
21,20.95494
18,18.052368
17,17.194696
13,12.154829
19,19.074114
21,21.036575
11,9.930623
16,16.185682
17,17.437431
19,18.939512
21,21.116245
18,18.819157
21,20.960922
21,20.982012
21,21.084648
18,18.035847
15,14.3576565
21,21.067196
21,20.985638
17,17.099567
13,12.184051
15,14.346795
12,11.828106
15,15.777909
21,20.95533
21,21.002098
16,16.432966
11,10.152674
7,7.904739
21,21.082527
17,17.431383
21,21.112617
21,21.12321
21,20.954916
14,14.785342
11,10.249452
11,10.711115
11,11.233484
13,13.691905
21,21.034246
21,21.10904
18,18.17572
21,20.961285
17,17.15391
17,17.322966
20,19.993233
21,20.997692
12,11.136015
13,12.33111
18,18.121952
16,16.94521
18,17.963226
18,18.289404
15,14.752264
18,18.124283
21,20.99942
15,15.205859
20,19.962765
21,20.966383
21,21.020706
14,13.268272
16,16.55828
21,21.014015
21,20.998926
12,12.149003
21,21.04486
1,6.16388
21,21.101158
14,14.637368
20,19.969173
21,20.956858
21,20.981693
20,19.992037
15,15.29572
21,21.072342
7,6.792196
21,21.09896
21,21.101864
21,20.958118
21,20.960602
21,21.005192
21,20.9938
21,20.964634
18,18.12996
7,9.333791
21,21.030796
20,19.945045
21,21.077433
17,17.384111
18,18.05571
21,21.067366
20,19.961733
14,13.327239
21,20.961834
7,7.4092064
21,20.935266
16,15.893767
21,21.113617
21,20.99506
19,18.990513
19,19.03279
21,20.957886
18,17.974554
21,21.10358
21,20.977741
20,19.868927
21,20.984459
15,14.794924
21,20.99127
20,19.943705
21,20.993748
21,20.96885
21,20.993198
21,20.993847
15,15.1533575
21,21.118973
21,20.959911
12,11.261098
20,19.817062
21,20.990263
20,19.98767
13,12.259197
21,21.13474
21,20.993225
20,19.958519
18,18.051807
18,18.194456
5,7.293362
11,10.73042
21,20.979225
14,13.662029
17,17.44671
21,21.123074
21,20.95942
21,21.059692
9,10.151734
21,20.995636
20,19.774239
18,18.53426
18,18.031889
19,19.462288
20,19.979248
14,13.347022
21,20.969608
21,21.094704
21,20.969948
21,21.1068
20,20.08217
17,17.390182
21,21.08119
21,20.987331
18,18.531635
21,21.061272
21,20.968723
19,19.074608
21,20.9561
17,17.097876
20,19.959553
21,21.051785
21,20.957647
18,18.001373
18,18.062654
21,20.960754
14,14.123714
18,18.100082
15,14.847626
21,21.103447
21,21.020947
18,18.102217
16,16.612728
21,20.984638
11,10.426195
13,12.120249
11,10.143166
21,20.9768
12,11.264542
15,15.162019
18,18.037445
19,19.02806
15,14.459352
21,20.90083
14,14.421487
21,20.956823
18,18.184124
21,21.069313
0,6.16388
17,17.531662
21,20.940184
18,18.149973
19,19.005432
9,10.144835
3,6.1994066
21,20.981577
18,18.048252
18,17.916054
18,18.250687
21,21.024624
21,21.000803
21,21.103035
20,20.195793
3,9.632415
21,20.994095
21,21.080063
0,6.16388
21,20.758774
16,16.505932
19,19.607496
21,20.9361
18,18.109251
21,20.795868
18,18.068474
6,8.924959
19,19.004288
18,18.298481
11,11.229825
17,17.529123
21,21.065096
20,20.211649
21,21.082058
21,20.971306
21,21.103455
21,20.798721
17,17.34835
11,10.306616
21,21.122066
21,21.09188
21,21.0634
18,18.606752
21,20.96088
21,20.966694
21,20.477753
21,20.966667
18,18.01273
7,7.3858695
19,19.669758
21,20.817581
18,18.118298
20,20.042915
21,20.89616
21,20.957773
21,21.060627
21,20.957485
18,18.251133
2,6.20929
21,21.001225
17,17.098248
13,13.239791
19,18.936577
21,20.981869
21,21.115273
21,20.993946
20,20.044838
21,20.982998
21,21.116203
21,20.998636
21,20.993725
18,18.138264
21,21.073822
21,20.993717
21,21.004192
18,18.061018
21,21.046335
18,18.516918
14,14.40146
4,6.238424
16,15.834437
15,15.813252
21,21.008722
14,13.46861
15,15.179967
18,17.977434
17,14.826486
19,19.073002
14,14.493125
21,21.121246
20,20.124882
17,17.099989
21,20.993942
13,12.125089
20,19.969505
16,16.944744
21,20.957298
21,21.004795
21,20.963964
12,11.254624
21,20.95729
20,20.10997
21,21.000282
21,21.129404
20,19.93467
21,20.973835
21,21.00687
21,20.995531
21,21.099255
20,20.229992
21,21.10506
14,14.021965
20,19.73812
7,7.6915793
21,20.973755
16,16.83176
11,10.686685
21,20.978134
21,21.142443
20,20.108622
21,21.126274
13,13.056293
16,16.434847
18,18.056572
18,18.200417
8,9.73495
18,18.418812
21,20.981419
15,14.697131
21,20.972385
18,18.19501
18,17.966398
16,16.457333
21,21.096094
20,20.04103
12,11.038436
18,18.093906
18,18.227024
14,14.332093
12,12.408948
21,20.557484
16,16.961288
20,20.061073
21,21.054527
21,20.961422
21,21.10212
19,19.137428
20,20.224838
12,12.756682
18,17.80527
18,18.044666
19,19.032112
21,20.977901
6,8.879263
18,18.130116
21,21.092258
8,9.73279
21,20.993517
20,20.044922
21,21.003067
20,20.290112
15,15.068903
21,20.982872
15,14.785084
20,19.945099
18,18.296104
14,15.143182
13,12.134327
14,13.4243965
11,10.73429
18,17.89991
21,21.102596
20,19.966627
21,20.993834
18,18.03355
21,21.002699
21,21.077065
21,20.983158
21,20.95908
18,17.983536
15,15.318283
21,20.965841
21,20.983614
21,20.993786
18,18.127714
15,15.184714
16,16.471949
21,20.993095
20,19.86914
21,20.959263
20,19.964348
21,20.993773
21,20.96709
4,6.29315
21,21.301186
18,18.511972
3,6.2105126
18,18.514778
21,20.993916
21,21.1068
20,19.792149
14,13.904408
20,19.728207
21,20.937572
21,21.076265
17,17.533031
21,21.004517
21,21.102438
21,20.993858
14,13.581688
21,20.966362
21,21.007214
16,16.55179
0,6.16388
21,20.962452
15,15.216416
21,20.977037
21,21.009127
21,20.99373
21,21.069736
21,21.055037
21,20.981215
21,20.998665
10,9.990078
21,21.067484
18,18.230354
21,20.978954
21,21.112246
17,17.23971
21,21.073668
20,20.200243
21,21.128204
16,16.253012
21,20.993786
18,18.114967
19,19.110157
21,21.0112
16,16.565632
18,18.20662
14,13.652754
13,12.696261
16,16.43496
15,15.204766
21,21.058466
19,19.195986
21,21.099276
21,20.76906
21,21.110691
18,18.514719
18,18.055756
15,14.681039
14,13.534465
17,17.099585
18,18.090307
19,19.048794
18,18.356735
21,20.961079
21,21.074554
21,21.015743
20,19.912575
21,20.992443
20,20.11927
21,20.987171
21,21.10192
21,20.975739
21,21.033321
21,21.212797
5,6.16388
21,20.952368
20,19.958363
16,16.48364
18,17.975977
21,20.966845
21,21.098974
21,20.980793
18,18.26643
21,21.078695
21,20.956339
18,17.973629
21,20.97138
16,15.554983
21,20.993877
17,17.307274
21,21.052574
21,20.957203
18,18.083382
15,15.19778
11,10.406004
21,20.952036
14,13.959447
17,17.26392
15,15.711538
21,20.981556
21,21.001705
21,20.961077
6,6.6943507
21,21.114168
18,18.043755
20,19.956602
16,16.532421
21,20.533653
21,21.079737
18,18.06333
12,12.839287
14,14.013973
19,19.090748
17,17.652756
21,21.12781
13,12.253982
21,21.091501
18,18.29279
21,21.087507
21,21.115475
21,20.993307
20,20.024776
21,20.953842
21,20.789318
13,11.592469
17,17.387268
21,20.993021
12,10.844869
21,21.091103
15,15.735387
11,10.622376
20,19.790749
21,20.956146
15,15.451127
21,21.042408
11,10.378389
18,18.00253
11,10.318746
21,21.105892
21,20.96259
21,21.005814
21,20.994055
21,21.104296
18,18.075722
11,10.353093
18,18.4768
21,21.11618
21,20.955044
19,19.043411
13,13.246859
0,6.202803
18,18.42562
20,20.12452
11,10.729545
21,21.0784
17,17.099567
14,13.824289
21,21.078812
21,20.993023
21,20.993195
21,20.472324
16,16.952393
15,14.837435
21,21.116163
15,12.520311
21,21.00531
18,17.996033
21,21.097252
21,20.97362
16,16.437374
18,18.516304
21,20.95504
18,18.316826
21,21.12006
16,16.558279
17,17.533627
21,20.996937
21,21.010769
21,20.95556
3,7.0493703
18,18.472685
15,14.746858
21,21.001144
18,18.051186
18,18.135555
21,20.96471
21,20.479076
15,15.144685
18,18.06425
21,20.83522
21,20.954674
21,21.08936
15,12.934609
21,21.111183
0,6.16388
21,21.0042
16,16.549091
20,19.943079
11,10.245721
21,20.966715
6,6.8530116
21,21.314548
14,15.161592
18,18.1758
18,18.075584
18,18.051447
19,19.05614
18,18.193192
21,20.993317
11,10.135409
21,21.005802
18,18.131609
21,20.959352
18,18.09328
21,21.008038
21,20.993942
21,21.00217
12,11.259517
21,21.110268
21,21.10582
19,19.028826
21,20.993685
15,15.412782
15,14.849486
21,21.108082
15,14.542585
21,20.949802
5,6.16388
19,19.00173
13,12.169793
20,20.212034
15,15.094696
21,21.098295
19,19.606342
21,20.956066
15,15.491655
21,21.083439
21,20.959595
11,10.116479
17,17.1002
21,21.116457
12,12.104537
18,18.020561
21,20.993704
21,20.98235
21,21.07762
21,20.9789
18,18.03028
18,18.185226
12,11.030667
21,21.013582
21,21.006287
21,20.99367
21,20.968513
21,20.997206
21,20.967045
18,18.04992
18,17.997452
12,12.126844
21,21.127518
18,18.053566
18,18.137833
12,11.789512
21,21.070301
15,14.627903
21,20.993763
15,14.724428
21,21.002113
21,20.959003
21,21.118313
15,15.7092905
17,14.827777
20,19.705256
21,20.980516
20,19.819344
14,14.408583
21,20.996254
21,21.000366
17,17.098085
21,21.0611
20,20.194237
6,6.442162
18,17.978687
13,12.315185
21,20.99247
18,18.106937
17,17.415482
21,20.98765
21,20.972326
21,20.962627
20,19.961954
21,21.119093
21,20.868172
21,21.003569
21,21.083807
21,21.016226
21,21.058916
14,13.456932
21,20.960741
18,17.954208
21,21.00592
21,21.08056
16,16.948055
13,12.269491
21,21.030323
18,18.253895
16,16.76168
21,20.959148
21,21.107689
15,15.325591
21,21.07785
21,20.964474
21,21.083187
21,20.993118
21,21.002039
11,10.102878
21,20.957298
21,21.103905
5,6.5119996
21,20.992447
13,12.139297
21,20.936174
21,20.967186
21,21.117855
21,20.970491
16,16.428032
19,19.046907
17,17.314007
15,14.777135
21,20.980824
21,20.97668
21,20.974335
21,21.114954
21,21.036495
18,18.109915
12,11.811519
18,17.897924
21,21.098137
21,20.311554
0,6.16388
21,20.982693
21,20.966946
21,20.988209
21,20.93272
21,21.105423
10,9.236366
21,20.985508
21,21.11164
15,15.169069
21,21.038841
13,12.161032
21,21.12209
21,20.960476
21,21.125454
15,14.661793
11,10.342204
16,16.930334
21,20.958519
18,18.207842
21,20.994148
17,17.177238
16,16.502127
16,16.875736
5,6.655574
21,20.959066
21,21.044495
17,17.09841
18,18.13719
21,20.994228
20,20.206928
21,20.990654
15,14.866143
21,20.958858
14,14.407192
15,15.923342
21,20.993763
21,21.133484
21,20.974983
15,15.396831
7,7.3319798
15,12.905238
3,6.2740426
18,18.121681
17,17.098562
20,19.81573
18,18.057026
21,21.039608
14,13.199681
12,11.756368
21,20.95979
17,17.445946
20,19.929035
21,21.013878
0,6.16388
13,12.175563
21,21.033443
18,18.09125
20,20.207008
7,9.319097
21,20.992876
15,14.96799
16,16.957264
16,16.899868
21,21.116543
21,20.923702
15,12.603137
18,18.296402
21,21.108627
18,18.515882
19,18.963455
16,16.50212
21,20.99386
21,21.00793
21,20.993855
16,16.79626
18,18.123344
21,21.00378
19,19.623089
18,18.133995
21,20.958458
18,18.015728
19,19.230698
21,21.005623
18,18.202087
18,18.126953
13,13.697686
0,6.16388
20,20.218689
17,17.40377
18,18.439766
21,20.956192
20,20.182316
21,20.993835
18,18.15275
19,19.263363
21,20.996716
7,6.80839
21,21.10987
18,18.123856
20,19.938349
15,15.125313
21,21.072884
21,21.107466
21,20.958645
21,21.122288
15,14.755117
21,20.95876
19,19.012852
21,20.991217
21,20.990887
21,21.004978
18,18.094254
21,20.99277
13,12.669923
16,16.961288
18,18.04685
21,20.974277
21,20.9912
13,12.154483
21,21.00807
21,21.077137
18,18.072525
17,17.074606
21,20.954882
21,20.993221
11,10.420409
7,6.9130015
21,21.091267
21,20.997381
21,20.974346
18,18.484734
21,21.065292
20,20.224133
20,20.07217
21,20.961845
21,20.999956
13,13.370847
15,15.713684
14,13.854323
10,9.33323
16,16.87069
21,21.113386
18,18.51332
21,21.031193
18,17.98539
21,21.079803
21,20.993338
21,20.96595
21,20.984188
21,21.10122
18,18.515245
21,20.996975
4,6.256218
19,19.077078
15,14.65421
13,14.213635
21,21.077267
20,19.857143
21,20.918304
21,20.954762
21,20.961683
21,21.062168
21,20.868864
18,18.395252
21,20.96317
16,16.408335
21,21.059235
12,11.099831
21,20.980656
18,18.098986
13,13.083504
13,12.251294
20,19.965614
6,8.937055
20,20.034012
1,6.1640086
21,20.978676
21,20.979599
18,18.129087
18,18.11148
21,20.968273
21,20.980766
21,21.090326
20,20.004581
21,21.009384
21,21.118698
21,20.994215
18,18.080212
20,19.972277
21,21.011303
18,18.127697
21,21.10091
14,13.6229925
21,20.962269
21,20.983507
15,14.859775
21,20.968458
18,18.280525
7,6.9840236
16,16.960506
21,21.065424
21,21.34006
18,18.065117
21,20.964622
21,20.998278
21,20.961212
16,16.957315
18,18.142582
0,6.16388
14,13.378608
21,20.95581
20,20.19096
16,16.959724
18,18.054323
18,18.42066
11,10.380622
21,21.087921
21,20.993866
21,20.94102
20,20.050684
21,21.067816
21,21.032307
21,21.127533
21,20.986677
15,14.488642
21,20.991802
14,14.530496
8,7.4230504
6,6.409148
21,21.095778
19,19.068516
13,12.6549635
15,15.707502
21,21.11775
4,6.9751534
18,18.119556
21,20.993729
21,20.984722
2,6.16388
21,21.109375
15,15.099024
21,20.957798
21,21.078518
17,17.102207
19,19.114792
21,20.978882
21,20.968155
4,8.025865
21,20.968632
18,18.121136
15,15.903153
21,20.99377
17,18.189379
21,21.096214
21,21.050385
21,20.998133
16,16.582878
21,20.999683
21,21.101017
19,19.181868
18,18.12093
18,18.0872
8,7.6935463
13,12.917308
21,21.002272
21,21.069607
21,21.104198
11,10.118274
21,20.993866
15,15.010261
6,9.111795
17,17.432272
12,12.206714
17,17.102686
21,20.982357
21,20.993584
21,21.069471
11,10.142678
18,18.183613
21,20.975508
16,16.166582
13,12.278109
21,20.962677
2,6.2161603
17,17.386023
13,12.174544
20,19.848871
13,12.338006
15,15.206403
21,20.966465
21,20.968632
18,18.201643
21,20.993687
21,20.972965
21,21.00057
21,20.960802
21,21.081388
18,18.24429
15,15.937003
18,18.077417
15,12.482095
15,14.775052
21,20.957634
19,18.983187
18,18.5148
21,21.098122
14,15.247338
17,17.098299
13,13.121215
17,17.711887
12,11.9948
21,20.946693
21,21.007957
21,21.10319
18,18.136326
21,21.00441
14,13.30452
17,17.391922
20,19.99738
21,21.07401
18,18.073399
21,21.102467
21,21.121954
21,20.967377
18,18.098671
21,20.970371
15,14.894441
21,21.00357
21,20.960976
21,20.775232
19,19.050957
17,17.099796
21,20.97881
21,20.957146
18,18.103428
21,20.99971
11,10.148314
21,21.08564
14,15.1017885
21,21.06931
21,20.976997
21,20.968224
19,18.965912
21,20.96819
17,17.519386
21,21.119083
14,14.09848
21,20.986225
18,18.08996
12,12.025024
11,10.557587
21,21.067747
21,21.076405
19,19.070555
14,14.037261
21,20.993874
0,6.934907
18,18.067577
21,21.10179
21,21.09925
21,20.975285
8,7.867132
15,12.493788
18,18.14001
18,18.067547
12,11.609834
20,20.201807
21,21.104992
18,18.094124
11,10.132678
21,20.9794
21,20.961796
21,21.100056
21,20.963867
20,20.101585
21,20.978413
21,20.965565
18,18.109953
13,12.916099
18,18.190441
18,18.077526
20,19.896015
12,10.550887
21,20.981964
18,18.06137
18,18.137897
21,21.002878
14,13.61449
17,17.65939
21,20.993883
17,17.400896
18,18.086023
4,6.2940907
20,20.01142
21,20.993011
21,20.965954
18,18.511972
21,20.977848
19,18.975544
21,21.100714
21,20.957764
